date,act_symbol,expiration,strike,call_put,bid,ask,vol,delta,gamma,theta,vega,rho,days_to_expiration
2024-11-05,AAPL,2024-12-20,230.0,Call,4.5,4.6,0.218,0.3925,0.0224,-0.0809,0.3015,0.1026,45 days
2024-11-05,AAPL,2024-12-20,235.0,Call,2.8,2.89,0.2124,0.2843,0.0203,-0.0685,0.2661,0.0749,45 days
2024-11-05,AAPL,2024-12-20,240.0,Call,1.66,1.71,0.2087,0.1925,0.0166,-0.0537,0.2147,0.051,45 days
2024-11-05,AAPL,2024-12-20,245.0,Call,0.94,0.99,0.2073,0.1234,0.0125,-0.0394,0.1601,0.0328,45 days
2024-11-05,AAPL,2024-12-20,250.0,Call,0.55,0.57,0.2094,0.0777,0.0088,-0.0281,0.1142,0.0207,45 days
2024-11-05,AAPL,2024-12-20,255.0,Call,0.32,0.33,0.2126,0.0481,0.0059,-0.0195,0.0785,0.0128,45 days
2024-11-05,AAPL,2024-12-20,265.0,Call,0.13,0.14,0.2272,0.021,0.0028,-0.0104,0.0396,0.0056,45 days
2024-11-05,AAPL,2024-12-20,270.0,Call,0.08,0.1,0.2348,0.0142,0.0019,-0.0077,0.0283,0.0038,45 days
2024-11-06,AAPL,2024-11-22,180.0,Call,42.55,43.2,0.4516,0.9892,0.0012,-0.0324,0.0126,0.0777,16 days
2024-11-06,AAPL,2024-11-22,185.0,Call,37.6,38.2,0.404,0.9874,0.0016,-0.0335,0.0145,0.0797,16 days
2024-11-06,AAPL,2024-11-22,190.0,Call,32.6,35.05,0.5297,0.9333,0.0051,-0.1138,0.0598,0.0763,16 days
2024-11-06,AAPL,2024-11-22,195.0,Call,27.55,30.1,0.4603,0.9255,0.0065,-0.109,0.0652,0.0777,16 days
2024-11-06,AAPL,2024-11-22,200.0,Call,22.85,25.2,0.4175,0.902,0.0088,-0.12,0.0802,0.0775,16 days
2024-11-06,AAPL,2024-11-22,205.0,Call,18.0,18.55,0.2313,0.9615,0.0076,-0.045,0.0384,0.0859,16 days
2024-11-06,AAPL,2024-11-22,210.0,Call,13.5,15.35,0.3089,0.8337,0.0172,-0.1271,0.116,0.0751,16 days
2024-11-06,AAPL,2024-11-22,215.0,Call,9.3,9.5,0.2258,0.7906,0.0272,-0.1093,0.1339,0.0731,16 days
2024-11-06,AAPL,2024-11-22,217.5,Call,5.4,7.6,0.1544,0.7901,0.0399,-0.0799,0.1341,0.0743,16 days
2024-11-06,AAPL,2024-11-22,222.5,Call,4.2,5.0,0.2299,0.5332,0.037,-0.1434,0.1853,0.05,16 days
2024-11-06,AAPL,2024-11-22,227.5,Call,2.02,2.12,0.2055,0.3342,0.0379,-0.1155,0.1697,0.0317,16 days
2024-11-06,AAPL,2024-11-22,232.5,Call,0.83,1.28,0.219,0.1913,0.0266,-0.0907,0.127,0.0182,16 days
2024-11-06,AAPL,2024-11-22,235.0,Call,0.54,0.57,0.2062,0.1195,0.0207,-0.0623,0.093,0.0114,16 days
2024-11-06,AAPL,2024-11-22,240.0,Call,0.2,0.24,0.2127,0.0533,0.0109,-0.0347,0.0506,0.0051,16 days
2024-11-06,AAPL,2024-11-22,245.0,Call,0.1,0.13,0.2311,0.0282,0.006,-0.0223,0.0301,0.0027,16 days
2024-11-06,AAPL,2024-11-22,250.0,Call,0.05,0.08,0.2498,0.0158,0.0034,-0.0148,0.0185,0.0015,16 days
2024-11-06,AAPL,2024-11-22,255.0,Call,0.03,0.05,0.269,0.0096,0.002,-0.0102,0.012,0.0009,16 days
2024-11-06,AAPL,2024-11-22,260.0,Call,0.02,0.05,0.298,0.0077,0.0015,-0.0094,0.0099,0.0007,16 days
2024-11-06,AAPL,2024-11-22,265.0,Call,0.01,0.03,0.3244,0.0062,0.0011,-0.0084,0.0082,0.0005,16 days
2024-11-06,AAPL,2024-12-06,180.0,Call,43.05,43.65,0.3118,0.9922,0.0009,-0.0222,0.0122,0.146,30 days
2024-11-06,AAPL,2024-12-06,185.0,Call,38.15,38.7,0.3071,0.9848,0.0018,-0.0282,0.0231,0.1487,30 days
2024-11-06,AAPL,2024-12-06,190.0,Call,33.2,33.8,0.2879,0.9767,0.0028,-0.0331,0.0339,0.1513,30 days
2024-11-06,AAPL,2024-12-06,195.0,Call,28.2,30.65,0.3726,0.9072,0.0069,-0.0812,0.1052,0.1419,30 days
2024-11-06,AAPL,2024-12-06,200.0,Call,23.55,24.2,0.2628,0.9337,0.0075,-0.0528,0.0813,0.1513,30 days
2024-11-06,AAPL,2024-12-06,205.0,Call,19.0,19.3,0.2413,0.8992,0.0113,-0.062,0.1119,0.1489,30 days
2024-11-06,AAPL,2024-12-06,210.0,Call,14.55,14.85,0.2275,0.8371,0.0168,-0.0756,0.1566,0.1412,30 days
2024-11-06,AAPL,2024-12-06,215.0,Call,9.4,10.8,0.1895,0.7692,0.025,-0.0765,0.1938,0.1325,30 days
2024-11-06,AAPL,2024-12-06,220.0,Call,7.05,8.15,0.2259,0.6074,0.0266,-0.1045,0.2452,0.1049,30 days
2024-11-06,AAPL,2024-12-06,225.0,Call,4.35,4.5,0.2016,0.464,0.0308,-0.0947,0.2536,0.0813,30 days
2024-11-06,AAPL,2024-12-06,230.0,Call,2.4,3.0,0.2065,0.3235,0.0272,-0.0856,0.2293,0.057,30 days
2024-11-06,AAPL,2024-12-06,235.0,Call,1.23,1.5,0.1997,0.1975,0.0217,-0.0631,0.1774,0.035,30 days
2024-11-06,AAPL,2024-12-06,240.0,Call,0.6,0.68,0.1969,0.1082,0.0147,-0.0412,0.1186,0.0192,30 days
2024-11-06,AAPL,2024-12-06,245.0,Call,0.3,0.35,0.2023,0.0597,0.0091,-0.0268,0.0758,0.0106,30 days
2024-11-06,AAPL,2024-12-06,250.0,Call,0.17,0.2,0.2126,0.0351,0.0057,-0.0182,0.0495,0.0062,30 days
2024-11-06,AAPL,2024-12-06,255.0,Call,0.09,0.15,0.2265,0.0227,0.0037,-0.0134,0.0344,0.004,30 days
2024-11-06,AAPL,2024-12-06,260.0,Call,0.05,0.08,0.2331,0.0128,0.0022,-0.0084,0.021,0.0022,30 days
2024-11-06,AAPL,2024-12-06,265.0,Call,0.02,0.06,0.2431,0.0079,0.0014,-0.0058,0.0139,0.0014,30 days
2024-11-06,AAPL,2024-12-20,180.0,Call,43.45,44.05,0.3273,0.9743,0.0022,-0.0314,0.0441,0.2089,44 days
2024-11-06,AAPL,2024-12-20,185.0,Call,38.6,39.1,0.3058,0.966,0.003,-0.035,0.0562,0.2126,44 days
2024-11-06,AAPL,2024-12-20,190.0,Call,33.7,34.25,0.2842,0.9546,0.0042,-0.039,0.0718,0.2154,44 days
2024-11-06,AAPL,2024-12-20,195.0,Call,28.9,29.45,0.2667,0.9358,0.0059,-0.0449,0.0953,0.2162,44 days
2024-11-06,AAPL,2024-12-20,200.0,Call,24.3,24.65,0.2509,0.9073,0.0084,-0.0522,0.1269,0.2142,44 days
2024-11-06,AAPL,2024-12-20,205.0,Call,19.85,21.1,0.267,0.8378,0.0118,-0.0723,0.1886,0.2003,44 days
2024-11-06,AAPL,2024-12-20,210.0,Call,15.6,17.45,0.2635,0.7689,0.0148,-0.0844,0.2345,0.1866,44 days
2024-11-06,AAPL,2024-12-20,215.0,Call,11.75,12.05,0.2206,0.711,0.0199,-0.0796,0.2635,0.1766,44 days
2024-11-06,AAPL,2024-12-20,220.0,Call,8.5,8.85,0.2174,0.6024,0.0228,-0.0852,0.2978,0.1513,44 days
2024-11-06,AAPL,2024-12-20,225.0,Call,5.75,5.85,0.2072,0.4828,0.0248,-0.0819,0.3079,0.1227,44 days
2024-11-06,AAPL,2024-12-20,230.0,Call,3.6,3.7,0.2008,0.3588,0.024,-0.073,0.2888,0.0919,44 days
2024-11-06,AAPL,2024-12-20,235.0,Call,2.16,2.23,0.1983,0.2485,0.0206,-0.0601,0.2449,0.0641,44 days
2024-11-06,AAPL,2024-12-20,240.0,Call,1.21,1.4,0.1998,0.1643,0.016,-0.0467,0.1914,0.0425,44 days
2024-11-06,AAPL,2024-12-20,245.0,Call,0.7,0.73,0.1992,0.1006,0.0114,-0.0329,0.1363,0.0261,44 days
2024-11-06,AAPL,2024-12-20,250.0,Call,0.4,0.43,0.2036,0.0624,0.0078,-0.0232,0.095,0.0162,44 days
2024-11-06,AAPL,2024-12-20,255.0,Call,0.24,0.28,0.2113,0.0403,0.0053,-0.0169,0.0671,0.0105,44 days
2024-11-06,AAPL,2024-12-20,260.0,Call,0.15,0.18,0.2189,0.0262,0.0035,-0.0122,0.0471,0.0068,44 days
2024-11-06,AAPL,2024-12-20,265.0,Call,0.08,0.11,0.2228,0.0158,0.0023,-0.008,0.0306,0.0041,44 days
2024-11-07,AAPL,2024-11-22,180.0,Call,47.45,48.1,0.6052,0.9732,0.002,-0.036,0.0261,0.0714,15 days
2024-11-07,AAPL,2024-11-22,190.0,Call,37.05,38.15,0.396,0.9863,0.0015,-0.002,0.0133,0.0768,15 days
2024-11-07,AAPL,2024-11-22,195.0,Call,32.55,33.15,0.4387,0.9601,0.004,-0.0401,0.0374,0.0763,15 days
2024-11-07,AAPL,2024-11-22,200.0,Call,27.65,28.2,0.3937,0.949,0.0055,-0.0468,0.0463,0.0773,15 days
2024-11-07,AAPL,2024-11-22,205.0,Call,22.1,24.2,0.3688,0.9221,0.0083,-0.0674,0.0654,0.0767,15 days
2024-11-07,AAPL,2024-11-22,210.0,Call,17.8,18.3,0.287,0.9186,0.011,-0.0524,0.0677,0.0785,15 days
2024-11-07,AAPL,2024-11-22,215.0,Call,11.45,14.95,0.2381,0.8833,0.0175,-0.0592,0.0889,0.0772,15 days
2024-11-07,AAPL,2024-11-22,217.5,Call,9.6,12.6,0.2398,0.8288,0.0227,-0.0823,0.116,0.073,15 days
2024-11-07,AAPL,2024-11-22,222.5,Call,6.0,7.75,0.2091,0.7089,0.0353,-0.1011,0.1574,0.0635,15 days
2024-11-07,AAPL,2024-11-22,227.5,Call,3.6,3.9,0.2014,0.5111,0.0427,-0.1172,0.1836,0.0463,15 days
2024-11-07,AAPL,2024-11-22,232.5,Call,1.5,1.75,0.191,0.297,0.0391,-0.0981,0.1595,0.0271,15 days
2024-11-07,AAPL,2024-11-22,237.5,Call,0.61,0.67,0.1932,0.1425,0.0252,-0.0653,0.1039,0.013,15 days
2024-11-07,AAPL,2024-11-22,240.0,Call,0.36,0.42,0.1958,0.0937,0.0185,-0.0493,0.0772,0.0086,15 days
2024-11-07,AAPL,2024-11-22,245.0,Call,0.13,0.17,0.2051,0.0398,0.009,-0.0266,0.0396,0.0036,15 days
2024-11-07,AAPL,2024-11-22,250.0,Call,0.07,0.08,0.2233,0.02,0.0047,-0.0164,0.0224,0.0018,15 days
2024-11-07,AAPL,2024-11-22,255.0,Call,0.03,0.04,0.308,0.0367,0.0056,-0.0376,0.037,0.0033,15 days
2024-11-07,AAPL,2024-11-22,260.0,Call,0.02,0.11,0.2944,0.0138,0.0026,-0.0158,0.0163,0.0012,15 days
2024-11-07,AAPL,2024-11-22,265.0,Call,0.01,0.02,0.4175,0.0395,0.0044,-0.0543,0.0393,0.0035,15 days
2024-11-07,AAPL,2024-11-22,275.0,Call,0.0,0.02,0.5033,0.0356,0.0033,-0.0602,0.0361,0.0032,15 days
2024-11-07,AAPL,2024-12-06,180.0,Call,47.9,48.5,0.5335,0.9448,0.003,-0.0501,0.0669,0.1326,29 days
2024-11-07,AAPL,2024-12-06,190.0,Call,37.95,38.6,0.4374,0.9324,0.0044,-0.0499,0.0795,0.1383,29 days
2024-11-07,AAPL,2024-12-06,195.0,Call,33.05,33.65,0.3937,0.9222,0.0055,-0.0512,0.0893,0.1403,29 days
2024-11-07,AAPL,2024-12-06,200.0,Call,28.1,28.75,0.349,0.9096,0.0069,-0.0518,0.1006,0.142,29 days
2024-11-07,AAPL,2024-12-06,205.0,Call,23.3,23.9,0.3116,0.8876,0.0092,-0.0559,0.1189,0.1418,29 days
2024-11-07,AAPL,2024-12-06,210.0,Call,18.65,19.2,0.2805,0.8511,0.0126,-0.0633,0.1457,0.1389,29 days
2024-11-07,AAPL,2024-12-06,215.0,Call,12.55,15.65,0.233,0.8124,0.0177,-0.062,0.17,0.1358,29 days
2024-11-07,AAPL,2024-12-06,220.0,Call,9.1,11.25,0.223,0.7132,0.0235,-0.0779,0.2165,0.1209,29 days
2024-11-07,AAPL,2024-12-06,225.0,Call,4.6,7.25,0.1779,0.5978,0.0336,-0.0716,0.2468,0.1034,29 days
2024-11-07,AAPL,2024-12-06,230.0,Call,3.75,4.05,0.1952,0.4334,0.0312,-0.0817,0.2516,0.0753,29 days
2024-11-07,AAPL,2024-12-06,235.0,Call,1.95,2.2,0.1893,0.2821,0.0277,-0.0687,0.2164,0.0494,29 days
2024-11-07,AAPL,2024-12-06,240.0,Call,0.99,1.1,0.1892,0.1658,0.0204,-0.051,0.1596,0.0291,29 days
2024-11-07,AAPL,2024-12-06,245.0,Call,0.44,0.53,0.1897,0.088,0.0131,-0.0329,0.1024,0.0155,29 days
2024-11-07,AAPL,2024-12-06,250.0,Call,0.24,0.26,0.1974,0.0483,0.0079,-0.0216,0.0644,0.0085,29 days
2024-11-07,AAPL,2024-12-06,255.0,Call,0.11,0.15,0.2054,0.0264,0.0046,-0.0137,0.0392,0.0046,29 days
2024-11-07,AAPL,2024-12-06,260.0,Call,0.08,0.09,0.2198,0.017,0.0029,-0.0101,0.0271,0.003,29 days
2024-11-07,AAPL,2024-12-06,265.0,Call,0.04,0.06,0.2296,0.0101,0.0018,-0.0068,0.0173,0.0018,29 days
2024-11-07,AAPL,2024-12-06,275.0,Call,0.01,0.04,0.2702,0.0072,0.0011,-0.0059,0.0128,0.0012,29 days
2024-11-07,AAPL,2024-12-20,180.0,Call,48.35,49.85,0.4584,0.9423,0.0031,-0.0556,0.0873,0.195,43 days
2024-11-07,AAPL,2024-12-20,190.0,Call,38.45,39.0,0.324,0.9544,0.0036,-0.0376,0.0716,0.2104,43 days
2024-11-07,AAPL,2024-12-20,195.0,Call,32.65,34.1,0.2153,0.983,0.0021,-0.019,0.0288,0.2244,43 days
2024-11-07,AAPL,2024-12-20,200.0,Call,28.85,29.2,0.2743,0.9257,0.0063,-0.0455,0.107,0.2142,43 days
2024-11-07,AAPL,2024-12-20,205.0,Call,22.9,25.35,0.2403,0.9101,0.0084,-0.0465,0.1242,0.2157,43 days
2024-11-07,AAPL,2024-12-20,210.0,Call,18.75,20.5,0.23,0.8638,0.0119,-0.0567,0.1685,0.2086,43 days
2024-11-07,AAPL,2024-12-20,215.0,Call,14.25,16.5,0.2198,0.7984,0.0162,-0.0668,0.218,0.1961,43 days
2024-11-07,AAPL,2024-12-20,220.0,Call,10.5,12.0,0.2012,0.7178,0.0213,-0.0717,0.2627,0.1793,43 days
2024-11-07,AAPL,2024-12-20,225.0,Call,7.95,8.3,0.2024,0.5991,0.0243,-0.0796,0.3011,0.1512,43 days
2024-11-07,AAPL,2024-12-20,230.0,Call,5.2,5.5,0.1948,0.4723,0.026,-0.0773,0.3104,0.1204,43 days
2024-11-07,AAPL,2024-12-20,235.0,Call,3.15,3.35,0.1883,0.3423,0.0249,-0.0679,0.2867,0.088,43 days
2024-11-07,AAPL,2024-12-20,240.0,Call,1.87,1.94,0.1871,0.2307,0.0207,-0.0552,0.2375,0.0596,43 days
2024-11-07,AAPL,2024-12-20,245.0,Call,1.04,1.1,0.1876,0.1458,0.0155,-0.0412,0.1787,0.0378,43 days
2024-11-07,AAPL,2024-12-20,250.0,Call,0.59,0.65,0.1922,0.0911,0.0109,-0.03,0.128,0.0237,43 days
2024-11-07,AAPL,2024-12-20,255.0,Call,0.34,0.36,0.1964,0.055,0.0072,-0.0207,0.087,0.0143,43 days
2024-11-07,AAPL,2024-12-20,260.0,Call,0.2,0.22,0.2031,0.0343,0.0047,-0.0145,0.0594,0.0089,43 days
2024-11-07,AAPL,2024-12-20,265.0,Call,0.13,0.14,0.2117,0.0224,0.0032,-0.0106,0.0416,0.0058,43 days
2024-11-07,AAPL,2024-12-20,275.0,Call,0.05,0.07,0.2288,0.0101,0.0015,-0.0057,0.021,0.0026,43 days
2024-11-08,AAPL,2024-11-22,180.0,Call,46.65,47.7,0.4941,0.9918,0.0008,-0.016,0.0084,0.0683,14 days
2024-11-08,AAPL,2024-11-22,185.0,Call,42.2,42.75,0.4417,0.9912,0.001,-0.0162,0.0091,0.0701,14 days
2024-11-08,AAPL,2024-11-22,195.0,Call,32.2,32.75,0.3222,0.992,0.0013,-0.0125,0.0083,0.074,14 days
2024-11-08,AAPL,2024-11-22,197.5,Call,29.7,30.3,0.3178,0.988,0.0019,-0.0174,0.0124,0.0746,14 days
2024-11-08,AAPL,2024-11-22,205.0,Call,22.35,22.8,0.2736,0.9743,0.0046,-0.029,0.0254,0.0763,14 days
2024-11-08,AAPL,2024-11-22,210.0,Call,17.3,18.7,0.3029,0.9148,0.0114,-0.0784,0.0685,0.0728,14 days
2024-11-08,AAPL,2024-11-22,212.5,Call,14.6,15.4,0.1528,0.9878,0.0042,-0.0121,0.0127,0.0804,14 days
2024-11-08,AAPL,2024-11-22,217.5,Call,10.45,10.7,0.2054,0.8712,0.0228,-0.073,0.0928,0.0719,14 days
2024-11-08,AAPL,2024-11-22,222.5,Call,6.4,6.6,0.1962,0.7239,0.0381,-0.1084,0.1484,0.0606,14 days
2024-11-08,AAPL,2024-11-22,227.5,Call,3.2,3.3,0.1831,0.5065,0.0488,-0.1192,0.1774,0.0429,14 days
2024-11-08,AAPL,2024-11-22,232.5,Call,1.29,1.34,0.1791,0.2731,0.0416,-0.0964,0.148,0.0233,14 days
2024-11-08,AAPL,2024-11-22,235.0,Call,0.76,0.8,0.1794,0.1823,0.033,-0.0766,0.1177,0.0156,14 days
2024-11-08,AAPL,2024-11-22,240.0,Call,0.24,0.27,0.1839,0.0711,0.0165,-0.0402,0.0605,0.0061,14 days
2024-11-08,AAPL,2024-11-22,245.0,Call,0.09,0.1,0.1969,0.0285,0.0074,-0.0206,0.029,0.0024,14 days
2024-11-08,AAPL,2024-11-22,250.0,Call,0.04,0.05,0.2158,0.0135,0.0036,-0.0119,0.0154,0.0011,14 days
2024-11-08,AAPL,2024-11-22,255.0,Call,0.02,0.04,0.2417,0.0084,0.0021,-0.0089,0.0102,0.0007,14 days
2024-11-08,AAPL,2024-11-22,260.0,Call,0.01,0.03,0.2773,0.0075,0.0016,-0.0091,0.0092,0.0006,14 days
2024-11-08,AAPL,2024-11-22,265.0,Call,0.01,0.02,0.298,0.0048,0.001,-0.0067,0.0062,0.0004,14 days
2024-11-08,AAPL,2024-11-22,270.0,Call,0.01,0.01,0.5023,0.0452,0.0042,-0.0763,0.0424,0.0037,14 days
2024-11-08,AAPL,2024-12-06,180.0,Call,47.6,48.1,0.3693,0.9897,0.001,-0.0234,0.0154,0.1359,28 days
2024-11-08,AAPL,2024-12-06,185.0,Call,42.6,43.1,0.3196,0.9907,0.0011,-0.0218,0.0139,0.1399,28 days
2024-11-08,AAPL,2024-12-06,195.0,Call,32.8,33.25,0.2978,0.9723,0.0032,-0.0353,0.0386,0.1442,28 days
2024-11-08,AAPL,2024-12-06,200.0,Call,27.75,28.3,0.2524,0.9705,0.004,-0.0337,0.0408,0.1478,28 days
2024-11-08,AAPL,2024-12-06,205.0,Call,23.05,23.35,0.2398,0.9474,0.0069,-0.0439,0.0664,0.1474,28 days
2024-11-08,AAPL,2024-12-06,210.0,Call,18.25,18.65,0.2219,0.9128,0.0112,-0.0546,0.0988,0.145,28 days
2024-11-08,AAPL,2024-12-06,215.0,Call,13.75,14.0,0.2042,0.8549,0.0176,-0.0669,0.1427,0.1384,28 days
2024-11-08,AAPL,2024-12-06,220.0,Call,9.55,9.8,0.1902,0.7571,0.026,-0.0802,0.1964,0.1246,28 days
2024-11-08,AAPL,2024-12-06,225.0,Call,6.15,6.3,0.1848,0.6094,0.0329,-0.0907,0.2413,0.1015,28 days
2024-11-08,AAPL,2024-12-06,230.0,Call,3.45,3.6,0.1775,0.4367,0.0352,-0.0866,0.2478,0.0734,28 days
2024-11-08,AAPL,2024-12-06,235.0,Call,1.76,1.85,0.1753,0.2728,0.03,-0.0705,0.2092,0.0462,28 days
2024-11-08,AAPL,2024-12-06,240.0,Call,0.82,0.89,0.1765,0.1513,0.021,-0.0493,0.1476,0.0257,28 days
2024-11-08,AAPL,2024-12-06,245.0,Call,0.37,0.41,0.1803,0.0777,0.0128,-0.0309,0.0915,0.0132,28 days
2024-11-08,AAPL,2024-12-06,250.0,Call,0.17,0.19,0.1863,0.0388,0.0071,-0.0183,0.053,0.0066,28 days
2024-11-08,AAPL,2024-12-06,255.0,Call,0.08,0.1,0.1952,0.0202,0.0039,-0.0111,0.0308,0.0034,28 days
2024-11-08,AAPL,2024-12-06,260.0,Call,0.05,0.08,0.2134,0.014,0.0026,-0.0088,0.0224,0.0023,28 days
2024-11-08,AAPL,2024-12-06,265.0,Call,0.02,0.05,0.2218,0.0077,0.0015,-0.0054,0.0134,0.0013,28 days
2024-11-08,AAPL,2024-12-06,270.0,Call,0.01,0.04,0.2496,0.0078,0.0013,-0.0062,0.0135,0.0013,28 days
2024-11-08,AAPL,2024-12-27,180.0,Call,46.55,50.45,0.4074,0.9485,0.0029,-0.0416,0.0834,0.2244,49 days
2024-11-08,AAPL,2024-12-27,185.0,Call,41.7,45.45,0.3736,0.9418,0.0035,-0.0427,0.0924,0.229,49 days
2024-11-08,AAPL,2024-12-27,195.0,Call,31.85,35.6,0.3049,0.9246,0.0054,-0.044,0.1144,0.2369,49 days
2024-11-08,AAPL,2024-12-27,200.0,Call,27.9,29.5,0.2618,0.9188,0.0066,-0.0414,0.1213,0.2419,49 days
2024-11-08,AAPL,2024-12-27,205.0,Call,24.05,26.15,0.3044,0.8415,0.0093,-0.07,0.1985,0.2232,49 days
2024-11-08,AAPL,2024-12-27,210.0,Call,19.4,21.15,0.2646,0.8133,0.012,-0.0683,0.2209,0.221,49 days
2024-11-08,AAPL,2024-12-27,215.0,Call,15.15,15.85,0.2244,0.7736,0.0159,-0.0655,0.2483,0.2153,49 days
2024-11-08,AAPL,2024-12-27,220.0,Call,9.9,13.25,0.2098,0.6918,0.02,-0.0704,0.2912,0.1956,49 days
2024-11-08,AAPL,2024-12-27,225.0,Call,8.05,8.35,0.1906,0.6015,0.0242,-0.0757,0.321,0.1726,49 days
2024-11-08,AAPL,2024-12-27,230.0,Call,4.5,6.0,0.1851,0.4626,0.0256,-0.068,0.3299,0.1341,49 days
2024-11-08,AAPL,2024-12-27,235.0,Call,3.1,3.55,0.1833,0.3391,0.0239,-0.0611,0.3044,0.099,49 days
2024-11-08,AAPL,2024-12-27,240.0,Call,1.9,2.14,0.1834,0.2335,0.02,-0.0506,0.2548,0.0685,49 days
2024-11-08,AAPL,2024-12-27,245.0,Call,0.6,1.36,0.1739,0.137,0.0151,-0.0341,0.1825,0.0405,49 days
2024-11-08,AAPL,2024-12-27,250.0,Call,0.58,0.84,0.1891,0.0982,0.0109,-0.029,0.1441,0.029,49 days
2024-11-08,AAPL,2024-12-27,255.0,Call,0.22,0.42,0.183,0.0512,0.0068,-0.017,0.0876,0.0152,49 days
2024-11-08,AAPL,2024-12-27,260.0,Call,0.01,0.25,0.1984,0.0386,0.005,-0.0146,0.0697,0.0114,49 days
2024-11-08,AAPL,2024-12-27,265.0,Call,0.15,0.16,0.2872,0.0845,0.0064,-0.0388,0.129,0.0246,49 days
2024-11-08,AAPL,2024-12-27,270.0,Call,0.0,1.75,0.3118,0.0775,0.0055,-0.0394,0.1208,0.0225,49 days
2024-11-11,AAPL,2024-11-22,180.0,Call,44.35,44.95,0.5649,0.9882,0.0012,-0.0249,0.0108,0.0534,11 days
2024-11-11,AAPL,2024-11-22,185.0,Call,39.35,39.95,0.4969,0.9878,0.0014,-0.023,0.0112,0.0549,11 days
2024-11-11,AAPL,2024-11-22,190.0,Call,34.35,35.0,0.4499,0.9842,0.002,-0.0276,0.0143,0.0561,11 days
2024-11-11,AAPL,2024-11-22,195.0,Call,29.4,30.05,0.4123,0.9766,0.0032,-0.0374,0.0205,0.0571,11 days
2024-11-11,AAPL,2024-11-22,202.5,Call,22.1,22.6,0.3549,0.9555,0.0066,-0.0575,0.0357,0.0579,11 days
2024-11-11,AAPL,2024-11-22,207.5,Call,17.05,17.7,0.2902,0.944,0.0097,-0.0574,0.0431,0.0586,11 days
2024-11-11,AAPL,2024-11-22,210.0,Call,14.8,15.1,0.2692,0.9272,0.0129,-0.0657,0.0531,0.0582,11 days
2024-11-11,AAPL,2024-11-22,215.0,Call,10.15,10.35,0.2333,0.8636,0.0238,-0.0909,0.0846,0.0553,11 days
2024-11-11,AAPL,2024-11-22,220.0,Call,6.05,6.2,0.2154,0.7167,0.0401,-0.1301,0.1316,0.0466,11 days
2024-11-11,AAPL,2024-11-22,225.0,Call,2.92,2.95,0.2032,0.4834,0.0502,-0.1451,0.1551,0.0318,11 days
2024-11-11,AAPL,2024-11-22,227.5,Call,1.89,1.93,0.2006,0.3638,0.0479,-0.1341,0.1462,0.024,11 days
2024-11-11,AAPL,2024-11-22,232.5,Call,0.69,0.7,0.2025,0.1678,0.0317,-0.0904,0.0978,0.0111,11 days
2024-11-11,AAPL,2024-11-22,237.5,Call,0.23,0.25,0.2118,0.0671,0.0157,-0.0489,0.0506,0.0044,11 days
2024-11-11,AAPL,2024-11-22,242.5,Call,0.08,0.1,0.2266,0.027,0.007,-0.0251,0.0243,0.0018,11 days
2024-11-11,AAPL,2024-11-22,247.5,Call,0.04,0.05,0.2498,0.0133,0.0035,-0.0152,0.0133,0.0008,11 days
2024-11-11,AAPL,2024-11-22,252.5,Call,0.01,0.03,0.279,0.0084,0.0021,-0.0113,0.0089,0.0005,11 days
2024-11-11,AAPL,2024-11-22,257.5,Call,0.01,0.03,0.3195,0.0074,0.0016,-0.0116,0.008,0.0004,11 days
2024-11-11,AAPL,2024-11-22,265.0,Call,0.0,0.02,0.3613,0.0046,0.0009,-0.0086,0.0052,0.0003,11 days
2024-11-11,AAPL,2024-11-22,270.0,Call,0.0,0.01,0.5959,0.042,0.0038,-0.0948,0.0349,0.0027,11 days
2024-11-11,AAPL,2024-12-06,180.0,Call,44.75,45.35,0.4068,0.9831,0.0016,-0.0309,0.0231,0.1203,25 days
2024-11-11,AAPL,2024-12-06,185.0,Call,39.8,40.35,0.3667,0.9805,0.002,-0.032,0.0263,0.1233,25 days
2024-11-11,AAPL,2024-12-06,190.0,Call,34.85,35.5,0.3483,0.9703,0.0031,-0.0398,0.0383,0.1251,25 days
2024-11-11,AAPL,2024-12-06,195.0,Call,29.9,30.6,0.316,0.9609,0.0044,-0.0442,0.0484,0.1271,25 days
2024-11-11,AAPL,2024-12-06,200.0,Call,24.95,25.5,0.2617,0.9594,0.0055,-0.0403,0.0499,0.1303,25 days
2024-11-11,AAPL,2024-12-06,205.0,Call,20.35,20.65,0.253,0.9243,0.0094,-0.056,0.0827,0.1281,25 days
2024-11-11,AAPL,2024-12-06,210.0,Call,15.7,15.9,0.2286,0.8814,0.0146,-0.0669,0.1157,0.1247,25 days
2024-11-11,AAPL,2024-12-06,215.0,Call,11.35,11.5,0.212,0.8018,0.0222,-0.0822,0.163,0.1155,25 days
2024-11-11,AAPL,2024-12-06,220.0,Call,7.5,7.7,0.2009,0.6758,0.0303,-0.096,0.2108,0.0987,25 days
2024-11-11,AAPL,2024-12-06,225.0,Call,4.45,4.6,0.1921,0.5113,0.0352,-0.0986,0.2341,0.0755,25 days
2024-11-11,AAPL,2024-12-06,230.0,Call,2.39,2.44,0.188,0.3379,0.033,-0.0865,0.2147,0.0503,25 days
2024-11-11,AAPL,2024-12-06,235.0,Call,1.16,1.21,0.1885,0.1968,0.025,-0.0648,0.1629,0.0294,25 days
